risk gene,clearance gene,~,correlation,bgs correlation,cobre correlation,hcpep correlation,stages correlation,bgs t
risk_score15,ubq_score10,0,0.271289804990977,0.290630311319814,0.251949298662141,0.315486829527177,0.094383208367276,593
risk_score40,ubq_score1,0,0.271159125894161,0.251339462876997,0.290978788911324,0.142104120121189,0.018737202030438,501
risk_score19,ubq_score7,0,0.271159125894161,0.237226120420819,0.305092131367502,0.368024404286881,-0.022223193105868,2575
risk_score37,ubq_score7,0,0.270984887098405,0.230779284977874,0.311190489218937,0.366891753421415,-0.009325026126776,3523
risk_score2,ubq_score1,0,0.270767088603711,0.258396134105086,0.283138043102336,0.149335660262243,0.00514183683626,501
risk_score22,lyso_score8,0,0.270592849807956,0.283573640091725,0.257612059524187,0.293792209104016,-0.2539544498451,1460
risk_score30,ubq_score1,0,0.270505730410078,0.247593328768258,0.293418132051898,0.125549992087452,0.014031114078607,652
risk_score9,lyso_score1,0,0.270418611012201,0.256305268556023,0.284531953468379,0.140622961297118,0.023268990428497,2093
risk_score9,ubq_score1,0,0.270331491614323,0.246460776595849,0.294202206632797,0.088608148475322,0.079393446742926,501
risk_score6,lyso_score1,0,0.270200812517506,0.262142268213825,0.278259356821188,0.155347422548179,0.018301453146009,1011
risk_score32,lyso_score22,0,0.270157252818568,0.351091173446897,0.189223332190238,0.105510784467664,0.033378364547245,868
risk_score37,lyso_score21,0,0.270113693119629,0.14444396168113,0.395783424558127,0.207710743328581,-0.01376966474795,536
risk_score13,ubq_score1,0,0.270113693119629,0.243411597670132,0.296815788569126,0.088695275464973,0.043400588889108,604
risk_score27,lyso_score22,0,0.27007013342069,0.351875248027796,0.188265018813584,0.090350688268347,0.091681565283818,709
risk_score37,lyso_score39,0,0.269895894624935,0.257786298319942,0.282005490929927,0.167893709057959,0.271297255445365,1417
risk_score1,ubq_score38,0,0.269895894624935,0.281134296951151,0.258657492298719,0.377869754117473,-0.049239623940453,1646
risk_score9,ubq_score40,0,0.269858446204623,0.259093089288107,0.280623803121138,0.219647140910802,0.236873093575491,1054
risk_score14,ubq_score17,0,0.269852334925996,0.319379712619435,0.220324957232556,-0.025441080978165,-0.090897217291846,3363
risk_score2,lyso_score5,0,0.269808775227057,0.292895415664632,0.246722134789482,0.121542150563494,0.049065324386682,1197
risk_score14,lyso_score1,0,0.269808775227057,0.261706671224436,0.277910879229678,0.170768899716451,-0.029282325033615,567
risk_score28,lyso_score22,0,0.269590976732363,0.354575949362003,0.184606004102723,0.185928995915768,0.019347250468638,780
risk_score1,lyso_score1,0,0.269590976732363,0.263884656171377,0.275297297293349,0.173469836395639,-0.026493532173271,649
risk_score4,ubq_score30,0,0.269590976732363,0.155682364007346,0.38349958945738,0.164321502482258,0.02013159846061,514
risk_score18,lyso_score24,0,0.269460297635547,0.226074837492481,0.312845757778612,0.369941198059209,0.154778003749107,501
risk_score32,ubq_score30,0,0.269286058839791,0.168750273688992,0.36982184399059,0.141755612162584,0.108937221107198,503
risk_score16,ubq_score7,0,0.269286058839791,0.229820971601219,0.308751146078363,0.347636688708489,-0.051418368362597,5734
risk_score18,ubq_score1,0,0.269242499140852,0.250381149500343,0.288103848781362,0.120758007656633,0.022484642436526,3149
risk_score8,lyso_score24,0,0.269068260345097,0.215097793359898,0.323038727330296,0.388324992875623,0.170290664034772,521
risk_score40,lyso_score1,0,0.268894021549342,0.271289804990977,0.266498238107707,0.167632328089006,-0.013595365194178,737
risk_score6,ubq_score33,0,0.268894021549342,0.356056979125923,0.181731063972761,0.102287085850568,-0.16497452764474,4699
risk_score25,ubq_score1,0,0.268850461850403,0.247419089972503,0.290281833728303,0.125811373056405,0.021177395783239,620
risk_score2,lyso_score36,0,0.268719782753587,0.281308535746906,0.256131029760267,0.399825755509588,0.263889524410076,1235
risk_score8,ubq_score7,0,0.268719782753587,0.225813479298848,0.311626086208325,0.325332179357769,-0.042964840004679,4401
risk_score27,lyso_score5,0,0.268676223054648,0.221805986996476,0.315546459112819,0.113090832567323,0.007843479919718,613
risk_score24,ubq_score34,0,0.268501984258892,0.273554909335796,0.263449059181989,0.212851235718005,0.07582030589061,521
risk_score20,lyso_score22,0,0.268371305162076,0.343686024627297,0.193056585696855,0.098192117336959,-0.075646006336838,512
risk_score21,ubq_score15,0,0.268371305162076,0.170754019840178,0.365988590483974,0.360357229197571,0.091332966176275,2108
risk_score15,lyso_score19,0,0.268327745463137,0.231998956548161,0.304656534378114,0.238030935727216,0.029543774364272,1314
risk_score3,ubq_score15,0,0.268153506667382,0.179030362638554,0.35727665069621,0.317490750289156,0.289250109483832,2239
risk_score14,ubq_score30,0,0.268153506667382,0.151500632909219,0.384806380425544,0.141232850224677,0.022658941990297,501
risk_score3,ubq_score22,0,0.268109946968443,0.297948340741535,0.238271553195351,0.008451317996171,-0.167763320505085,627
risk_score26,ubq_score21,0,0.268109946968443,0.262577865203213,0.273642028733673,0.180527122557391,-0.036428606738247,557
risk_score21,ubq_score10,0,0.268022827570565,0.294376445428552,0.241669209712579,0.299978225369255,0.013333915863521,1456
risk_score17,lyso_score17,0,0.267979267871627,0.175022870336183,0.360935665407071,0.293443701145411,0.133862057296525,502
risk_score39,ubq_score10,0,0.267979267871627,0.292024221685856,0.243934314057397,0.307732527448216,0.042093342235821,1000
risk_score21,lyso_score5,0,0.267935708172688,0.219540882651658,0.316330533693718,0.137573516659324,-0.000435748884429,501
risk_score5,ubq_score30,0,0.267935708172688,0.174674392744672,0.361197023600703,0.196558488653221,0.075210257452409,562
risk_score15,lyso_score27,0,0.26784858877481,0.247419089972503,0.288278087577117,0.115878896236163,0.218833089760139,614
risk_score30,lyso_score27,0,0.267761469376933,0.255434074577246,0.280088864176619,0.178087566847156,0.239400437105178,649
risk_score32,lyso_score21,0,0.267717909677994,0.150890797124076,0.384545022231912,0.103681117684988,0.026406382396385,507
risk_score33,ubq_score37,0,0.267674349979055,0.21762425589835,0.31772444405976,0.513090842056213,0.266939766601077,1064
risk_score37,ubq_score35,0,0.267543670882238,0.228165703041544,0.306921638722933,0.33935962469162,0.254738797837071,8410
risk_score9,lyso_score28,0,0.2675001111833,0.256305268556023,0.278694953810577,0.195687218756708,0.105364080254882,579
risk_score30,lyso_score24,0,0.267369432086483,0.189484690383871,0.345254173789095,0.475800490485478,0.018301453146009,512
risk_score32,lyso_score24,0,0.267369432086483,0.200810212107965,0.333928652065002,0.393813993223651,0.107717124230797,521
risk_score6,ubq_score1,0,0.267195193290728,0.249945552510955,0.284444834070501,0.120235245718725,0.039740298259906,5580
risk_score25,ubq_score21,0,0.267195193290728,0.263449059181989,0.270941327399466,0.205881076545905,-0.038694500937277,518
risk_score11,lyso_score27,0,0.267064514193911,0.25787341771782,0.276255610670003,0.129993468559665,0.251862855199841,532
risk_score1,ubq_score24,0,0.266977394796034,0.291849982890101,0.242104806701967,0.316793734371946,-0.098566397657793,501
risk_score10,lyso_score2,0,0.266890275398156,0.34804199452118,0.185738556275133,0.345458513967208,-0.069196922847292,15621
risk_score25,lyso_score24,0,0.266846715699217,0.190791481352036,0.342901950046399,0.498540634784454,0.052202716354569,671
risk_score24,ubq_score17,0,0.266846715699217,0.288452326372872,0.245241105025562,-0.005401873358378,-0.113991908166572,3140
risk_score18,ubq_score4,0,0.266846715699217,0.148625692779257,0.385067738619177,0.178610328785063,0.018998651361095,501
risk_score27,ubq_score19,0,0.266803156000278,0.253343209028183,0.280263102972374,0.28568939906645,0.027713629049671,548
risk_score6,ubq_score25,0,0.266628917204523,0.321557697566376,0.21170013684267,0.258244397326306,0.05403286166917,4910
risk_score3,lyso_score19,0,0.266585357505584,0.265975521720441,0.267195193290728,0.190720980346587,0.004096039513631,1127
risk_score22,ubq_score7,0,0.266411118709829,0.221631748200721,0.311190489218937,0.34702679978093,-0.014292563409264,9760
risk_score37,ubq_score30,0,0.26636755901089,0.166223811150541,0.36651130687124,0.185928995915768,0.022571792213411,510
risk_score6,lyso_score24,0,0.266280439613013,0.229646732805464,0.302914146420561,0.381703341662128,0.174212403994631,501
risk_score31,ubq_score25,0,0.266193320215135,0.283138043102336,0.249248597327934,0.298148558586579,0.010719422556948,603
risk_score20,ubq_score32,0,0.266173046962206,0.241026312118792,0.29131978180562,0.369679817090255,0.159048342816509,680
risk_score2,lyso_score32,0,0.266106200817257,0.196715600407716,0.335496801226799,0.282727081418307,0.142664184761986,12607
risk_score35,ubq_score21,0,0.26601908141938,0.264058894967133,0.267979267871627,0.158745375144578,-0.027365029942128,565
risk_score36,ubq_score30,0,0.265975521720441,0.160561050288494,0.371389993152388,0.24177739628222,-0.020915946452582,501
risk_score4,ubq_score10,0,0.265975521720441,0.286971296608953,0.244979746831929,0.30102374924507,0.041570443574507,777
risk_score6,lyso_score5,0,0.265670603827869,0.254127283609082,0.277213924046657,0.035983446725966,0.067279627755805,646
risk_score39,lyso_score24,0,0.26562704412893,0.194886093052285,0.336367995205576,0.408712708454015,0.111813163744428,501
risk_score7,ubq_score7,0,0.265539924731053,0.242453284293478,0.288626565168628,0.34005664060883,0.000435748884429,7936
risk_score12,lyso_score27,0,0.265529710016283,0.275265726780886,0.25579369325168,0.167980836047611,0.217351543553081,508
risk_score10,lyso_score32,0,0.265452805333175,0.131550290795239,0.399355319871111,0.228795474824183,0.235130098037776,19047
risk_score3,ubq_score40,0,0.265409245634236,0.241756329110456,0.289062162158016,0.144979310779681,0.102052388733223,1627
risk_score32,ubq_score4,0,0.265322126236359,0.159428498116085,0.371215754356632,0.210324553018118,0.010457973226291,501
risk_score17,ubq_score21,0,0.265322126236359,0.263710417375622,0.266933835097095,0.196035726715313,0.020305898014382,555
risk_score11,lyso_score21,0,0.26527856653742,0.161954960654536,0.368602172420303,0.162143327740977,-0.046276531526338,1538
risk_score37,ubq_score9,0,0.265060768042726,0.300997519667253,0.229124016418198,0.337442830919293,0.064142235787918,1545
risk_score34,ubq_score17,0,0.264930088945909,0.269111820044036,0.260748357847782,0.005227619379075,-0.005054687059374,5524
risk_score9,ubq_score38,0,0.264867055097527,0.253256089630305,0.27647802056475,0.288266306752649,0.221011834182283,1405
risk_score24,lyso_score8,0,0.264799409849093,0.275558655486981,0.254040164211204,0.280374652697724,-0.200183037506587,4033
risk_score18,lyso_score21,0,0.264581611354399,0.132421484774016,0.396741737934781,0.078240036706823,0.068499724632206,501
risk_score34,ubq_score38,0,0.26453805165546,0.27303219294853,0.25604391036239,0.388673500834228,0.130288916444209,1357
risk_score19,lyso_score24,0,0.264494491956521,0.190878600749914,0.338110383163128,0.464299727851513,0.078783398304725,533
risk_score39,ubq_score26,0,0.264450932257582,0.123273947996863,0.405627916518301,0.107514705229643,0.179267091054005,787
risk_score25,lyso_score39,0,0.26441314231906,0.263884656171377,0.264941628466743,0.157264216320507,0.327160262429136,1217
risk_score29,ubq_score7,0,0.264363812859704,0.231302001365139,0.29742562435427,0.344674371060346,-0.042877690227793,4149
risk_score1,ubq_score37,0,0.264192044863637,0.185683788787735,0.34270030093954,0.410542375236692,0.226240820795428,538
risk_score18,lyso_score8,0,0.264189574063949,0.2637975367735,0.264581611354399,0.315486829527177,-0.211338208947964,1534
risk_score33,ubq_score34,0,0.264102454666072,0.277910879229678,0.250294030102465,0.221389680703827,0.124885630277292,1064
risk_score15,ubq_score4,0,0.264102454666072,0.158818662330941,0.369386247001202,0.192376393149961,-0.007756330142832,501
risk_score36,ubq_score10,0,0.263884656171377,0.283573640091725,0.24419567225103,0.298322812565881,0.053684262561627,765
risk_score5,lyso_score39,0,0.2637975367735,0.272857954152775,0.254737119394225,0.182095408371113,0.187894918965695,1663
risk_score19,lyso_score21,0,0.2637975367735,0.130504858020708,0.397090215526292,0.145937707665844,-0.017517105154037,525
risk_score2,lyso_score39,0,0.263753977074561,0.287406893598341,0.240101060550781,0.204225663742531,0.185018976328465,1776
risk_score23,ubq_score7,0,0.263623297977745,0.22424533013705,0.303001265818439,0.35260292711861,-0.016558457608294,10639
risk_score12,lyso_score22,0,0.263579738278806,0.308315549088975,0.218843927468637,0.199085171353107,0.122532586301376,712
risk_score21,ubq_score30,0,0.263579738278806,0.16883739308687,0.358322083470741,0.201089092115086,0.047583778179624,530
risk_score23,ubq_score10,0,0.263579738278806,0.283922117683235,0.243237358874376,0.301895019141582,0.101442340295023,1069
risk_score32,lyso_score27,0,0.263536178579867,0.253168970232428,0.273903386927306,0.148377263376079,0.229813961647744,504
risk_score33,lyso_score24,0,0.263536178579867,0.18399616831758,0.343076188842154,0.419342201191468,0.13333915863521,553
risk_score23,ubq_score6,0,0.26340549948305,0.273554909335796,0.253256089630305,0.288041827787034,0.24654671880981,653
risk_score30,ubq_score10,0,0.26340549948305,0.282441087919315,0.244369911046786,0.302330654089839,0.028933725926072,977
risk_score10,ubq_score30,0,0.263361939784112,0.166223811150541,0.360500068417682,0.154040517703411,0.133774907519639,501
risk_score39,lyso_score21,0,0.263318380085173,0.137387290453041,0.389249469717304,0.06203441663169,0.118785145895288,507
risk_score12,ubq_score40,0,0.26297568932999,0.260225641460516,0.265725737199463,0.283162716366564,-0.004183189290516,1384
risk_score39,ubq_score4,0,0.262926342794723,0.144356842283253,0.381495843306194,0.192376393149961,0.021177395783239,507
risk_score11,ubq_score1,0,0.262882783095785,0.23905562777625,0.28670993841532,0.10385537166429,0.048542425725367,501
risk_score7,lyso_score35,0,0.262795663697907,0.257350701330554,0.26824062606526,0.169113486913077,0.25744044092053,3560
risk_score17,lyso_score1,0,0.262534305504274,0.263449059181989,0.261619551826559,0.165454153347724,0.007320581258404,1351
risk_score17,ubq_score34,0,0.262272947310641,0.289846236738915,0.234699657882367,0.212589854749051,0.110854516198684,988
risk_score23,ubq_score19,0,0.262272947310641,0.266323999311951,0.258221895309331,0.293008066197155,0.03451131164676,520
risk_score30,ubq_score37,0,0.262248284380832,0.212347766166073,0.312148802595591,0.524155969741922,0.125757128046149,576
risk_score18,ubq_score21,0,0.262185827912763,0.260661238449905,0.263710417375622,0.158745375144578,-0.014118263855493,761
risk_score23,lyso_score39,0,0.262098708514886,0.277126804648779,0.247070612380993,0.224613379320923,0.256743242705444,1716
risk_score34,lyso_score11,0,0.261968029418069,0.250555388296098,0.27338067054004,-0.128425182745943,0.123316934293348,571
risk_score31,ubq_score30,0,0.261968029418069,0.144792439272641,0.379143619563498,0.174253979302501,0.100222243418622,501
risk_score23,ubq_score27,0,0.261880910020192,0.235832210054777,0.287929609985607,0.311391861013569,0.100832291856822,8335
risk_score36,ubq_score7,0,0.261750230923375,0.232086075946038,0.291414385900712,0.342409069329414,-0.00923787634989,2955
risk_score30,ubq_score26,0,0.261706671224436,0.137125932259408,0.386287410189464,0.126595515963267,0.160268439692909,767
risk_score5,lyso_score27,0,0.261663111525498,0.254649999996347,0.268676223054648,0.141842739152236,0.238093190451891,503
risk_score18,ubq_score15,0,0.261663111525498,0.143050051315088,0.380276171735907,0.30381181291391,0.261710779987932,3817
risk_score30,ubq_score30,0,0.261663111525498,0.160909527880005,0.362416695170991,0.189762583460423,0.062137790919546,726
risk_score39,ubq_score30,0,0.261488872729742,0.143747006498109,0.379230738961375,0.177564804909248,0.072857213476494,523
risk_score7,lyso_score28,0,0.261445313030803,0.307270116314443,0.215620509747164,0.260683953036541,0.055427258099342,2143
risk_score23,ubq_score30,0,0.261445313030803,0.153417259662527,0.369473366399079,0.167719455078657,0.12244543652449,501
risk_score28,ubq_score30,0,0.261401753331865,0.162651915837558,0.360151590826172,0.182008281381462,0.046363681303223,527
risk_score19,ubq_score13,0,0.261401753331865,0.143311409508721,0.379492097155008,0.337791338877897,-0.099002146542221,19087
risk_score23,ubq_score4,0,0.261314633933987,0.144618200476886,0.378011067391088,0.235939887975586,-0.000958647545743,548
risk_score20,lyso_score27,0,0.261183954837171,0.23644204583992,0.285925863834421,0.151600961993176,0.327073112652251,506
risk_score21,lyso_score24,0,0.261183954837171,0.215359151553531,0.30700875812081,0.374036166572818,0.107194225569483,588
risk_score30,lyso_score22,0,0.261096835439293,0.331663547720183,0.190530123158403,0.091570466123464,0.016297008277637,542
risk_score38,ubq_score10,0,0.261053275740354,0.278607834412699,0.243498717068009,0.300588114296814,0.00514183683626,902
risk_score18,ubq_score37,0,0.260922596643538,0.198719346558901,0.323125846728174,0.428751916073803,0.133426308412096,918
risk_score37,lyso_score11,0,0.26083547724566,0.253778806017571,0.267892148473749,-0.165105645389119,0.088718472869702,612
risk_score23,ubq_score31,0,0.26083547724566,0.159776975707595,0.361893978783725,0.182618170309021,-0.088108424431502,1184
risk_score13,ubq_score4,0,0.260574119052027,0.143050051315088,0.378098186788966,0.20832063225614,0.010109374118748,501
risk_score18,ubq_score7,0,0.260574119052027,0.234264060892979,0.286884177211075,0.322892623647534,-0.029630924141158,14013
risk_score25,ubq_score7,0,0.260574119052027,0.23016944919273,0.290978788911324,0.347375307739535,-0.038955950267934,3145
risk_score16,ubq_score17,0,0.260486999654149,0.307705713303831,0.213268286004467,0.021956001392115,-0.07355441169158,9822
risk_score29,ubq_score30,0,0.260486999654149,0.16108376667576,0.359890232632539,0.188368551626003,-0.020654497121925,664
risk_score31,ubq_score10,0,0.260443439955211,0.281134296951151,0.239752582959271,0.298497066545184,0.069022623293521,793
risk_score24,ubq_score30,0,0.260356320557333,0.153591498458283,0.367121142656383,0.164234375492607,0.001394396430172,501
risk_score1,lyso_score8,0,0.260225641460517,0.252297776253651,0.268153506667382,0.331082560674751,-0.201926033044302,2571
risk_score18,ubq_score25,0,0.2600949623637,0.28226684912356,0.23792307560384,0.30241778107949,0.000697198215086,1451
risk_score32,ubq_score19,0,0.259659365374312,0.253517447823938,0.265801282924686,0.263820524663986,0.056821654529514,501
risk_score22,ubq_score13,0,0.259572245976434,0.136864574065775,0.382279917887093,0.23550425302733,-0.033639813877903,16980
risk_score14,ubq_score7,0,0.259528686277495,0.243498717068009,0.275558655486981,0.340318021577784,-0.079044847635383,6474
risk_score5,ubq_score19,0,0.259528686277495,0.279914625380864,0.239142747174127,0.226530173093251,0.068674024185978,601
risk_score31,lyso_score24,0,0.259398007180679,0.1854771980815,0.333318816279858,0.418035296346699,0.132641960420124,501
risk_score20,ubq_score21,0,0.259398007180679,0.257960537115698,0.26083547724566,0.206316711494161,-0.086191129340015,806
risk_score15,ubq_score21,0,0.259310887782801,0.256653746147533,0.261968029418069,0.205706822566602,-0.014728312293693,710
risk_score28,ubq_score21,0,0.259136648987046,0.25787341771782,0.260399880256272,0.181921154391811,-0.036602906292019,730
risk_score10,ubq_score27,0,0.259093089288107,0.232173195343916,0.286012983232299,0.263559143695032,0.081833640495727,4610
risk_score27,ubq_score36,0,0.259030799687042,0.140050531982996,0.378011067391088,0.117621436029188,0.261275031103503,518
risk_score30,ubq_score34,0,0.25900596989023,0.25900596989023,0.25900596989023,0.206665219452766,0.111028815752456,650
risk_score34,lyso_score39,0,0.258962410191291,0.285490266845033,0.232434553537549,0.190633853356936,0.274870396297682,1565
risk_score16,ubq_score9,0,0.258962410191291,0.332186264107449,0.185738556275133,0.254497936771302,0.027190730388357,1450
risk_score26,lyso_score22,0,0.258918850492352,0.340985323293091,0.176852377691613,0.104639514571152,-0.01891150158421,743
risk_score39,ubq_score19,0,0.258875290793413,0.269286058839791,0.248464522747035,0.252755396978277,0.078521948974068,516
risk_score28,ubq_score31,0,0.258831731094474,0.203510913442172,0.314152548746777,0.230799395586162,-0.178482743062033,2081
risk_score14,ubq_score39,0,0.258788171395535,0.264407372558643,0.253168970232428,0.156044438465389,0.031722518786416,1396
risk_score2,lyso_score1,0,0.25861393259978,0.261445313030803,0.255782552168757,0.178697455774714,-0.037474404060876,501
risk_score22,ubq_score30,0,0.25861393259978,0.150019603145299,0.367208262054261,0.137834897628278,0.136389400826212,535
risk_score33,ubq_score10,0,0.25861393259978,0.282353968521438,0.234873896678123,0.2961446378246,0.062834989134632,1000
risk_score10,ubq_score36,0,0.258526813201902,0.13224724597826,0.384806380425544,0.138793294514442,0.178569892838919,502
risk_score27,lyso_score33,0,0.258483253502964,0.224768046524316,0.292198460481611,0.215900680355798,-0.240359084650921,621
risk_score33,ubq_score7,0,0.258439693804025,0.220324957232556,0.296554430375493,0.339185370712318,-0.006710532820203,9669
risk_score31,ubq_score7,0,0.25826545500827,0.211874375638425,0.304656534378114,0.30659987658275,-0.045056434649937,5865
risk_score29,ubq_score19,0,0.258221895309331,0.235483732463266,0.280960058155395,0.249618825350832,0.045492183534366,518
risk_score15,ubq_score34,0,0.258178335610392,0.268850461850403,0.247506209370381,0.186538884843327,0.103098186055852,797
risk_score19,ubq_score30,0,0.258178335610392,0.160648169686372,0.355708501534412,0.237159665830703,0.029543774364272,764
risk_score15,ubq_score30,0,0.258004096814637,0.149322647962278,0.366685545666995,0.086778481692645,0.126628625815007,506
risk_score12,lyso_score1,0,0.257916977416759,0.26824062606526,0.247593328768258,0.178523201795412,-0.041831892905164,626
risk_score36,ubq_score19,0,0.257829858018881,0.261968029418069,0.253691686619693,0.234632983130817,0.037300104507105,501
risk_score23,ubq_score35,0,0.257655619223126,0.226684673277624,0.288626565168628,0.242648666178732,0.23791889089812,3972
risk_score33,ubq_score30,0,0.257568499825248,0.154114214845549,0.361022784804948,0.147854501438172,0.122532586301376,501
risk_score12,lyso_score6,0,0.25752494012631,0.191401317137179,0.32364856311544,0.193421917025776,-0.180922936814834,563
risk_score15,lyso_score11,0,0.257307141631615,0.222938539168886,0.291675744094345,-0.171291661654358,0.12410128228532,597
risk_score9,ubq_score33,0,0.257220022233738,0.296031713988227,0.218408330479248,-0.013766064364898,0.01603555894698,1174
risk_score16,lyso_score5,0,0.257176462534799,0.20281395825915,0.311538966810448,0.08852102148567,-0.048629575502253,525
risk_score29,ubq_score27,0,0.256747240551988,0.220760554221945,0.292733926882031,0.273491620515275,0.114079057943458,6151
risk_score23,ubq_score23,0,0.256740865545411,0.166136691752663,0.347345039338158,-0.081376608334268,0.11895944544906,501
risk_score24,ubq_score4,0,0.256697305846472,0.153765737254038,0.359628874438906,0.191505123253448,-0.014205413632379,501
risk_score11,lyso_score11,0,0.256610186448594,0.246722134789482,0.266498238107707,-0.166325423244237,0.127935872468293,540
risk_score14,lyso_score39,0,0.256569904658349,0.251862179264263,0.261277630052436,0.069788718710652,0.19599984821607,2479
risk_score6,lyso_score27,0,0.256566626749656,0.243585836465887,0.269547417033424,0.148987152303638,0.197045645538699,599
risk_score25,lyso_score11,0,0.256348828254961,0.244718388638296,0.267979267871627,-0.174863868230059,0.098479247880907,566
risk_score17,ubq_score1,0,0.256305268556023,0.233828463903591,0.278782073208454,0.089305164392532,0.03329121477036,501
risk_score37,ubq_score4,0,0.256087470061328,0.14557651385354,0.366598426269117,0.266782842312129,0.011068021664491,501
risk_score1,lyso_score19,0,0.25604391036239,0.216056106736552,0.296031713988227,0.25780876237805,-0.063445037572832,6153
risk_score17,ubq_score40,0,0.255946158838598,0.239196725075779,0.272695592601416,0.205619695576951,-0.002178744422144,530
risk_score26,lyso_score27,0,0.255913231265573,0.278694953810577,0.23313150872057,0.10385537166429,0.185367575436008,504
risk_score40,lyso_score21,0,0.255869671566634,0.125887529933193,0.385851813200076,0.105510784467664,0.03451131164676,501
risk_score25,lyso_score31,0,0.255521193975124,0.166746527537807,0.344295860412441,0.181311265464252,0.020393047791267,702
risk_score35,lyso_score24,0,0.255521193975124,0.19654136161196,0.314501026338287,0.475016347578617,0.058216050959687,507
risk_score20,ubq_score15,0,0.255521193975124,0.161954960654536,0.349087427295711,0.337442830919293,0.269641409684536,4608
risk_score3,lyso_score5,0,0.255477634276185,0.195757287031061,0.315197981521309,0.062470051579947,0.012288118540892,589
risk_score25,ubq_score19,0,0.255477634276185,0.213616763595978,0.297338504956392,0.234023094203258,0.090897217291846,501
risk_score24,lyso_score5,0,0.255434074577246,0.174935750938305,0.335932398216187,0.073012417327748,-0.033116915216588,510
risk_score35,ubq_score25,0,0.255434074577246,0.253778806017571,0.257089343136921,0.274275763422136,-0.061091993596917,12160
risk_score27,ubq_score6,0,0.255259835781491,0.263274820386234,0.247244851176748,0.274711398370392,0.288727210822517,643
risk_score24,lyso_score21,0,0.255129156684674,0.146970424219582,0.363287889149767,0.128686563714897,-0.076953252990125,501
risk_score16,ubq_score4,0,0.255129156684674,0.14296293191721,0.367295381452138,0.198998044363456,-0.05978474694363,674
risk_score38,ubq_score21,0,0.255085596985736,0.256479507351778,0.253691686619693,0.183576567195184,-0.020480197568153,561
risk_score24,lyso_score39,0,0.254998477587858,0.263971775569255,0.246025179606461,0.153953390713759,0.139265343463442,1706
risk_score11,lyso_score36,0,0.254998477587858,0.202029883678252,0.307967071497464,0.431888487701248,0.205237724565961,17711
risk_score14,ubq_score4,0,0.254954917888919,0.133292678752792,0.376617157025046,0.192027885191356,-0.036515756515133,501
risk_score21,ubq_score4,0,0.25491135818998,0.135035066710345,0.374787649669616,0.195338710798103,0.007669180365947,501
risk_score19,lyso_score22,0,0.254780679093164,0.324432637696339,0.185128720489989,0.154389025662016,0.002091594645258,550
risk_score18,lyso_score22,0,0.254737119394225,0.347519278133914,0.161954960654536,0.12337181734617,-0.035382809415618,676
risk_score32,lyso_score39,0,0.254551316920413,0.267282312688605,0.241820321152221,0.200566330177178,0.239313287328292,1514
risk_score32,ubq_score7,0,0.254301522404837,0.215794748542919,0.292808296266755,0.330821179705797,-0.005490435943803,7529
risk_score20,ubq_score30,0,0.254257962705898,0.154724050630692,0.353791874781104,0.194118932942986,-0.022310342882754,501
risk_score13,lyso_score2,0,0.254127283609082,0.32251601094303,0.185738556275133,0.304595955820771,-0.089241371531016,15576
risk_score11,ubq_score19,0,0.254083723910143,0.250555388296098,0.257612059524187,0.247005015661295,0.119133745002832,501
risk_score31,ubq_score15,0,0.253953044813326,0.151587752307097,0.356318337319556,0.3379655928572,0.298226536503065,3210
risk_score16,ubq_score10,0,0.253909485114387,0.281308535746906,0.226510434481869,0.29335657415576,0.018650052253552,1437
risk_score13,ubq_score27,0,0.253735246318632,0.217885614091983,0.289584878545282,0.253975174833395,0.087846975100844,538
risk_score27,ubq_score27,0,0.253735246318632,0.224332449534928,0.283138043102336,0.280723160656329,0.054904359438028,509
risk_score26,ubq_score30,0,0.253735246318632,0.136777454667898,0.370693037969366,0.115269007308604,0.114776256158544,521
risk_score17,ubq_score38,0,0.253712713084271,0.266062641118319,0.241362785050223,0.350686133346283,0.063357887795946,1588
risk_score16,lyso_score31,0,0.253561007522877,0.204817704410336,0.302304310635418,0.248921809433622,0.126105727153692,1050
risk_score15,ubq_score19,0,0.253561007522877,0.247680448166136,0.259441566879618,0.254323682792,0.065885231325633,609
risk_score14,lyso_score5,0,0.25343032842606,0.18843925760934,0.318421399242781,0.085123068889272,-0.034075562762332,541
risk_score11,ubq_score30,0,0.25343032842606,0.152284707490118,0.354575949362003,0.216771950252311,0.053858562115399,501
risk_score24,lyso_score36,0,0.253386768727122,0.199067824150412,0.307705713303831,0.37769550013817,0.199050090407072,18348
risk_score29,lyso_score2,0,0.253386768727122,0.327656055417811,0.179117482036432,0.342670450298368,-0.081397891611298,17691
risk_score27,ubq_score26,0,0.253359913448089,0.14001830956092,0.366701517335259,0.158919629123881,0.137783797256384,524
risk_score5,ubq_score7,0,0.253343209028183,0.226684673277624,0.280001744778741,0.340927910505342,-0.021351695337011,15219
risk_score6,ubq_score7,0,0.253343209028183,0.22720738966489,0.279479028391475,0.316793734371946,-0.049152474163568,501
risk_score40,lyso_score5,0,0.253256089630305,0.182428019155782,0.324084160104828,0.101590069933358,-0.046886579964538,503
risk_score17,lyso_score24,0,0.253168970232427,0.18286361614517,0.323474324319685,0.368285785255835,0.165148827198512,501
risk_score26,lyso_score24,0,0.25308185083455,0.170841139238056,0.335322562431044,0.448703996703939,0.072160015261408,519
